Id,LeaseProposalId,ConditionId,Value,CreateDate,UpdateDate
634,212,5,1,3/29/2024,4/3/2024
635,212,5,0,3/28/2024,4/2/2024
636,212,6,1,3/19/2024,4/4/2024
637,213,4,1,3/17/2024,4/6/2024
638,213,5,0,3/22/2024,4/5/2024
639,213,6,0,3/19/2024,3/31/2024
640,214,4,1,4/5/2024,4/2/2024
641,214,5,1,3/11/2024,4/1/2024
642,214,3,0,4/3/2024,4/6/2024
643,215,4,0,3/22/2024,4/6/2024
644,215,3,1,3/20/2024,3/31/2024
645,215,1,0,3/29/2024,3/30/2024
646,216,3,1,3/29/2024,4/5/2024
647,216,1,1,3/17/2024,4/2/2024
648,216,6,1,3/28/2024,4/2/2024
649,217,6,1,3/24/2024,4/4/2024
650,217,1,1,3/31/2024,3/29/2024
651,217,6,1,3/21/2024,4/1/2024
652,218,1,1,3/20/2024,4/2/2024
653,218,2,0,3/24/2024,4/2/2024
654,218,1,1,3/13/2024,4/6/2024
655,219,3,1,3/25/2024,4/5/2024
656,219,2,1,3/26/2024,4/5/2024
657,219,6,1,3/16/2024,3/29/2024
658,220,2,1,3/10/2024,3/29/2024
659,220,3,1,3/27/2024,3/30/2024
660,220,1,0,4/4/2024,3/31/2024
661,221,3,1,3/13/2024,4/1/2024
662,221,3,0,3/22/2024,4/2/2024
663,221,1,0,4/1/2024,4/1/2024
664,222,2,0,3/23/2024,4/6/2024
665,222,6,0,3/12/2024,4/2/2024
666,222,4,0,3/14/2024,3/31/2024
667,223,2,1,4/3/2024,3/31/2024
668,223,1,0,4/3/2024,3/30/2024
669,223,5,0,4/5/2024,4/6/2024
670,224,5,0,3/15/2024,4/5/2024
671,224,3,1,3/23/2024,3/29/2024
672,224,6,1,3/13/2024,4/1/2024
673,225,5,1,4/1/2024,3/29/2024
674,225,1,0,3/9/2024,3/31/2024
675,225,6,0,3/29/2024,4/4/2024
676,226,1,0,3/21/2024,4/4/2024
677,226,5,0,3/24/2024,4/2/2024
678,226,4,1,3/13/2024,3/29/2024
679,227,4,0,3/31/2024,4/2/2024
680,227,4,1,3/25/2024,4/3/2024
681,227,5,1,4/6/2024,4/1/2024
682,228,5,1,3/9/2024,3/31/2024
683,228,3,1,3/12/2024,4/4/2024
684,228,1,1,3/11/2024,3/29/2024
685,229,3,0,3/12/2024,4/5/2024
686,229,1,1,3/30/2024,4/3/2024
687,229,4,1,4/3/2024,4/4/2024
688,230,1,1,3/10/2024,4/4/2024
689,230,6,1,3/17/2024,4/3/2024
690,230,6,1,3/14/2024,4/2/2024
691,231,2,1,4/3/2024,4/3/2024
692,231,5,1,3/19/2024,4/4/2024
693,231,6,0,3/10/2024,4/5/2024
694,232,6,0,3/22/2024,4/2/2024
695,232,5,0,4/3/2024,3/31/2024
696,232,4,0,3/23/2024,3/29/2024
697,233,6,1,3/27/2024,3/30/2024
698,233,4,1,3/18/2024,4/2/2024
699,233,3,1,3/24/2024,4/2/2024
700,234,5,1,4/4/2024,3/31/2024
701,234,3,1,3/24/2024,4/4/2024
702,234,6,1,3/25/2024,4/3/2024
703,235,4,1,3/18/2024,3/31/2024
704,235,2,0,3/26/2024,3/31/2024
705,235,2,1,4/4/2024,4/1/2024
706,236,3,1,3/19/2024,3/31/2024
707,236,4,1,3/22/2024,4/1/2024
708,236,6,1,3/10/2024,4/6/2024
709,237,3,0,3/30/2024,4/1/2024
710,237,2,0,3/21/2024,4/4/2024
711,237,1,0,3/30/2024,4/6/2024
712,238,1,0,3/16/2024,4/3/2024
713,238,4,0,4/6/2024,4/4/2024
714,238,4,0,3/30/2024,4/1/2024
715,239,4,0,3/14/2024,3/30/2024
716,239,6,0,3/10/2024,4/2/2024
717,239,1,1,3/19/2024,3/29/2024
718,240,2,1,3/24/2024,3/30/2024
719,240,6,1,3/13/2024,4/6/2024
720,240,6,0,4/4/2024,3/29/2024
721,241,5,1,3/14/2024,4/4/2024
722,241,4,1,3/9/2024,3/31/2024
723,241,2,0,3/24/2024,4/4/2024
724,242,1,1,3/11/2024,3/31/2024
725,242,2,1,3/21/2024,4/6/2024
726,242,6,0,4/3/2024,3/31/2024
727,243,6,1,3/31/2024,4/1/2024
728,243,3,1,3/20/2024,4/1/2024
729,243,3,0,3/13/2024,3/31/2024
730,244,1,1,4/5/2024,3/29/2024
731,244,5,1,3/9/2024,3/29/2024
732,244,5,0,4/3/2024,3/30/2024
733,245,1,0,4/3/2024,4/3/2024
734,245,4,1,3/10/2024,4/2/2024
735,245,3,1,3/25/2024,4/1/2024
736,246,3,0,3/24/2024,4/3/2024
737,246,1,1,3/31/2024,4/2/2024
738,246,5,0,3/18/2024,4/3/2024
739,247,1,1,3/29/2024,4/1/2024
740,247,4,0,4/4/2024,4/3/2024
741,247,6,1,3/30/2024,3/30/2024
742,248,2,1,3/14/2024,3/31/2024
743,248,2,1,3/29/2024,3/31/2024
744,248,2,0,4/1/2024,3/31/2024
745,249,4,0,3/19/2024,3/29/2024
746,249,4,1,3/15/2024,4/4/2024
747,249,2,1,3/19/2024,3/30/2024
748,250,6,0,4/1/2024,4/3/2024
749,250,5,1,4/2/2024,4/3/2024
750,250,2,1,4/2/2024,4/6/2024
751,251,3,0,3/30/2024,4/2/2024
752,251,6,0,3/31/2024,3/29/2024
753,251,2,1,4/4/2024,4/6/2024
754,252,1,1,3/11/2024,4/2/2024
755,252,2,1,3/18/2024,4/6/2024
756,252,1,0,3/20/2024,4/6/2024
757,253,4,1,3/27/2024,4/4/2024
758,253,1,1,3/28/2024,4/2/2024
759,253,5,1,3/26/2024,4/5/2024
760,254,6,0,3/20/2024,4/5/2024
761,254,6,0,3/13/2024,4/6/2024
762,254,5,0,3/21/2024,3/30/2024
763,255,5,1,3/27/2024,3/30/2024
764,255,1,0,3/29/2024,3/30/2024
765,255,1,0,3/18/2024,4/4/2024
766,256,2,0,3/31/2024,4/1/2024
767,256,3,0,4/4/2024,4/5/2024
768,256,6,1,3/18/2024,3/30/2024
769,257,1,1,3/10/2024,3/30/2024
770,257,3,1,3/14/2024,4/6/2024
771,257,1,0,3/30/2024,3/29/2024
772,258,3,0,3/24/2024,4/5/2024
773,258,1,1,3/26/2024,4/6/2024
774,258,4,1,4/6/2024,4/2/2024
775,259,1,1,3/16/2024,4/1/2024
776,259,3,1,3/16/2024,4/5/2024
777,259,2,1,3/13/2024,3/29/2024
778,260,5,1,3/24/2024,4/6/2024
779,260,2,0,3/13/2024,4/3/2024
780,260,1,1,3/29/2024,4/4/2024
781,261,1,1,3/9/2024,4/4/2024
782,261,2,0,3/23/2024,4/1/2024
783,261,6,0,4/2/2024,4/4/2024
784,262,5,0,3/18/2024,4/2/2024
785,262,1,1,4/5/2024,4/4/2024
786,262,3,0,3/19/2024,4/1/2024
787,263,3,0,4/5/2024,4/2/2024
788,263,1,1,4/2/2024,4/5/2024
789,263,6,1,3/17/2024,4/2/2024
790,264,5,0,3/24/2024,3/31/2024
791,264,2,0,3/16/2024,4/5/2024
792,264,6,1,3/24/2024,3/29/2024
793,265,4,1,3/10/2024,4/3/2024
794,265,6,0,3/13/2024,4/3/2024
795,265,5,1,3/13/2024,4/4/2024
796,266,1,1,3/22/2024,3/31/2024
797,266,1,0,3/12/2024,4/5/2024
798,266,5,0,4/3/2024,4/2/2024
799,267,6,1,3/25/2024,3/29/2024
800,267,4,1,4/1/2024,4/6/2024
801,267,5,0,3/25/2024,4/4/2024
802,268,3,1,3/21/2024,4/6/2024
803,268,5,1,4/5/2024,4/4/2024
804,268,5,0,3/23/2024,4/5/2024
805,269,2,0,3/28/2024,4/5/2024
806,269,3,0,3/11/2024,3/29/2024
807,269,1,0,3/16/2024,4/4/2024
808,270,6,1,3/29/2024,4/3/2024
809,270,4,0,4/3/2024,4/1/2024
810,270,5,1,3/11/2024,4/5/2024
811,271,1,0,3/28/2024,4/6/2024
812,271,4,1,3/29/2024,4/2/2024
813,271,5,1,3/10/2024,4/3/2024
814,272,2,1,3/25/2024,4/5/2024
815,272,3,0,3/13/2024,4/5/2024
816,272,3,1,3/9/2024,4/4/2024
817,273,1,1,3/22/2024,4/3/2024
818,273,5,1,4/2/2024,3/31/2024
819,273,4,1,3/24/2024,4/1/2024
820,274,4,1,3/23/2024,3/30/2024
821,274,4,0,3/20/2024,4/6/2024
822,274,4,1,3/26/2024,4/6/2024
823,275,6,0,4/6/2024,4/6/2024
824,275,6,0,3/13/2024,4/2/2024
825,275,4,0,3/23/2024,4/5/2024
826,276,2,1,3/10/2024,4/6/2024
827,276,6,0,4/1/2024,4/4/2024
828,276,2,1,4/2/2024,4/1/2024
829,277,5,0,3/16/2024,4/6/2024
830,277,2,0,3/23/2024,4/4/2024
831,277,3,1,3/25/2024,3/30/2024
832,278,6,0,3/23/2024,4/1/2024
833,278,1,0,3/10/2024,4/2/2024
834,278,6,1,3/21/2024,4/5/2024
835,279,4,1,3/28/2024,4/5/2024
836,279,6,0,3/23/2024,3/31/2024
837,279,5,0,3/29/2024,4/2/2024
838,280,5,0,3/11/2024,4/1/2024
839,280,2,1,3/13/2024,3/29/2024
840,280,5,0,3/21/2024,4/5/2024
841,281,6,1,3/24/2024,4/6/2024
842,281,4,0,3/18/2024,4/1/2024
843,281,5,1,3/14/2024,3/29/2024
844,282,1,0,3/17/2024,4/6/2024
845,282,4,0,3/25/2024,4/6/2024
846,282,2,1,3/13/2024,4/5/2024
847,283,4,0,3/22/2024,3/29/2024
848,283,1,1,3/16/2024,4/5/2024
849,283,2,0,3/12/2024,4/6/2024
850,284,2,0,3/20/2024,4/4/2024
851,284,5,1,3/16/2024,4/5/2024
852,284,2,0,3/27/2024,4/4/2024
853,285,5,0,4/1/2024,4/6/2024
854,285,5,0,3/22/2024,4/1/2024
855,285,1,0,3/10/2024,4/6/2024
856,286,4,1,3/26/2024,3/30/2024
857,286,6,0,4/6/2024,3/31/2024
858,286,1,0,3/28/2024,4/1/2024
859,287,1,1,3/29/2024,4/2/2024
860,287,3,0,3/13/2024,3/29/2024
861,287,1,1,3/26/2024,4/3/2024
862,288,3,0,4/3/2024,3/31/2024
863,288,2,0,4/6/2024,4/3/2024
864,288,1,0,3/9/2024,3/30/2024
865,289,1,0,3/20/2024,3/31/2024
866,289,5,1,3/10/2024,3/30/2024
867,289,6,1,3/18/2024,3/31/2024
868,290,6,0,4/1/2024,4/4/2024
869,290,1,0,4/5/2024,4/5/2024
870,290,1,0,3/14/2024,3/31/2024
871,291,1,1,3/21/2024,3/29/2024
872,291,3,1,3/13/2024,4/6/2024
873,291,4,0,3/11/2024,4/1/2024
874,292,6,1,4/2/2024,4/5/2024
875,292,1,1,3/26/2024,4/1/2024
876,292,6,1,3/19/2024,4/5/2024
877,293,1,1,3/17/2024,4/3/2024
878,293,5,0,3/22/2024,3/30/2024
879,293,2,1,3/15/2024,4/3/2024
880,294,1,0,3/21/2024,4/6/2024
881,294,4,0,3/22/2024,4/5/2024
882,294,2,1,3/22/2024,3/30/2024
883,295,3,1,3/11/2024,3/31/2024
884,295,5,1,3/29/2024,3/29/2024
885,295,2,0,3/11/2024,4/5/2024
886,296,3,1,3/26/2024,4/6/2024
887,296,5,1,3/16/2024,4/2/2024
888,296,6,1,3/12/2024,4/6/2024
889,297,1,0,3/30/2024,3/29/2024
890,297,2,1,3/28/2024,4/5/2024
891,297,2,0,3/23/2024,4/4/2024
892,298,2,1,3/30/2024,4/1/2024
893,298,6,1,3/25/2024,4/2/2024
894,298,2,0,3/22/2024,3/31/2024
895,299,5,1,3/30/2024,3/30/2024
896,299,4,0,3/15/2024,4/4/2024
897,299,1,1,3/18/2024,4/6/2024
898,300,4,1,3/11/2024,4/4/2024
899,300,6,1,3/19/2024,4/4/2024
900,300,3,1,3/14/2024,4/5/2024
901,301,5,0,3/9/2024,3/31/2024
902,301,6,1,3/14/2024,3/29/2024
903,301,6,1,3/19/2024,3/29/2024
904,302,3,0,4/1/2024,3/30/2024
905,302,4,0,3/31/2024,3/29/2024
906,302,5,0,3/25/2024,4/4/2024
907,303,3,0,3/15/2024,4/6/2024
908,303,2,1,3/13/2024,3/30/2024
909,303,5,0,3/9/2024,4/1/2024
910,304,2,0,3/17/2024,3/29/2024
911,304,5,1,4/5/2024,4/1/2024
912,304,1,1,3/9/2024,4/2/2024
913,305,5,0,3/23/2024,4/1/2024
914,305,5,1,3/26/2024,4/1/2024
915,305,2,0,4/1/2024,4/3/2024
916,306,6,1,3/24/2024,4/3/2024
917,306,1,0,3/9/2024,3/29/2024
918,306,5,1,3/17/2024,4/3/2024
919,307,5,1,3/31/2024,4/6/2024
920,307,4,1,4/6/2024,3/29/2024
921,307,3,1,3/29/2024,4/4/2024
922,308,5,1,3/14/2024,4/1/2024
923,308,4,0,3/23/2024,4/5/2024
924,308,1,1,3/13/2024,3/31/2024
925,309,4,1,3/23/2024,3/29/2024
926,309,5,0,4/1/2024,4/2/2024
927,309,6,0,4/4/2024,4/3/2024
928,310,3,0,4/6/2024,3/31/2024
929,310,1,1,4/4/2024,3/31/2024
930,310,2,1,3/10/2024,3/29/2024
931,311,3,1,3/31/2024,4/2/2024
932,311,6,0,3/28/2024,3/30/2024
933,311,2,1,3/16/2024,3/30/2024
934,312,6,0,4/2/2024,4/6/2024
935,312,6,0,3/13/2024,4/3/2024
936,312,1,1,3/22/2024,3/31/2024
937,313,1,1,4/5/2024,4/6/2024
938,313,2,1,3/28/2024,3/30/2024
939,313,2,0,3/10/2024,4/6/2024
940,314,5,1,3/28/2024,4/3/2024
941,314,5,0,3/25/2024,3/31/2024
942,314,6,1,3/30/2024,4/3/2024
943,315,6,1,3/11/2024,3/31/2024
944,315,2,1,4/3/2024,4/4/2024
945,315,6,0,3/25/2024,4/3/2024
946,316,1,0,3/18/2024,3/29/2024
947,316,1,1,3/10/2024,3/29/2024
948,316,3,1,4/5/2024,4/1/2024
949,317,2,0,3/14/2024,3/29/2024
950,317,6,0,4/6/2024,3/29/2024
951,317,1,0,4/4/2024,3/31/2024
952,318,6,1,3/17/2024,3/31/2024
953,318,5,0,3/21/2024,4/3/2024
954,318,1,1,3/21/2024,4/5/2024
955,319,5,0,3/24/2024,4/1/2024
956,319,1,0,3/22/2024,3/30/2024
957,319,6,0,4/1/2024,4/5/2024
958,320,3,1,3/15/2024,4/1/2024
959,320,5,0,3/30/2024,3/29/2024
960,320,3,0,3/11/2024,4/3/2024
961,321,4,1,3/29/2024,4/5/2024
962,321,4,0,3/12/2024,4/6/2024
963,321,4,1,3/26/2024,4/1/2024
964,322,4,0,3/10/2024,4/6/2024
965,322,4,1,3/12/2024,4/3/2024
966,322,2,1,3/31/2024,3/30/2024
967,323,3,1,3/15/2024,4/6/2024
968,323,6,0,3/29/2024,4/5/2024
969,323,5,0,3/28/2024,4/3/2024
970,324,2,1,3/26/2024,4/1/2024
971,324,4,0,3/17/2024,4/1/2024
972,324,1,1,4/4/2024,4/4/2024
973,325,6,1,3/19/2024,3/29/2024
974,325,3,0,3/30/2024,4/6/2024
975,325,1,1,4/4/2024,3/29/2024
976,326,6,0,3/24/2024,3/31/2024
977,326,3,0,3/30/2024,4/6/2024
978,326,2,1,3/27/2024,4/4/2024
979,327,3,0,4/5/2024,4/4/2024
980,327,5,0,3/15/2024,4/3/2024
981,327,3,0,3/25/2024,3/30/2024
982,328,3,1,4/4/2024,4/6/2024
983,328,5,0,3/10/2024,4/2/2024
984,328,1,0,3/15/2024,3/30/2024
985,329,2,1,3/25/2024,4/1/2024
986,329,1,0,3/25/2024,3/30/2024
987,329,1,1,4/4/2024,4/5/2024
988,330,5,0,3/20/2024,3/31/2024
989,330,5,0,4/3/2024,4/2/2024
990,330,5,1,4/6/2024,4/1/2024
991,331,4,0,4/1/2024,4/2/2024
992,331,1,0,4/4/2024,3/29/2024
993,331,4,0,3/26/2024,4/2/2024
994,332,6,1,4/4/2024,4/3/2024
995,332,2,0,3/29/2024,4/4/2024
996,332,1,1,3/10/2024,4/1/2024
997,333,1,0,4/3/2024,3/30/2024
998,333,3,1,3/10/2024,3/29/2024
999,333,1,1,3/15/2024,3/31/2024
1000,334,6,1,3/21/2024,4/1/2024
1001,334,5,0,3/31/2024,3/31/2024
1002,334,2,0,4/3/2024,4/4/2024
1003,335,5,0,4/6/2024,4/6/2024
1004,335,5,1,4/3/2024,3/30/2024
1005,335,2,0,4/4/2024,3/31/2024
1006,336,4,0,3/29/2024,4/5/2024
1007,336,3,0,3/11/2024,4/2/2024
1008,336,6,0,3/23/2024,3/29/2024
1009,337,1,1,4/4/2024,4/4/2024
1010,337,2,0,3/31/2024,4/1/2024
1011,337,6,1,3/15/2024,3/30/2024
1012,338,5,0,3/12/2024,4/1/2024
1013,338,6,1,3/30/2024,4/1/2024
1014,338,5,1,3/30/2024,4/6/2024
1015,339,6,0,3/24/2024,4/4/2024
1016,339,6,1,3/24/2024,4/3/2024
1017,339,3,0,3/20/2024,3/29/2024
1018,340,1,1,4/3/2024,4/1/2024
1019,340,2,0,3/18/2024,4/2/2024
1020,340,4,0,4/5/2024,4/5/2024
1021,341,6,1,4/6/2024,3/29/2024
1022,341,4,1,4/4/2024,3/30/2024
1023,341,5,1,3/19/2024,4/3/2024
1024,342,2,1,3/26/2024,3/31/2024
1025,342,6,0,4/4/2024,3/31/2024
1026,342,6,1,3/18/2024,4/3/2024
1027,343,1,1,3/18/2024,3/29/2024
1028,343,2,1,3/29/2024,3/29/2024
1029,343,3,1,3/18/2024,3/29/2024
1030,344,2,0,3/26/2024,3/30/2024
1031,344,5,0,3/20/2024,4/1/2024
1032,344,2,1,3/16/2024,4/3/2024
1033,345,2,1,3/19/2024,4/3/2024
1034,345,1,0,3/26/2024,3/29/2024
1035,345,1,1,3/22/2024,3/31/2024
1036,346,3,1,3/13/2024,4/1/2024
1037,346,6,1,3/14/2024,4/2/2024
1038,346,4,1,3/30/2024,3/29/2024
1039,347,4,1,3/31/2024,4/4/2024
1040,347,5,1,3/28/2024,4/2/2024
1041,347,4,0,3/21/2024,4/1/2024
1042,348,1,0,3/29/2024,4/2/2024
1043,348,5,1,3/25/2024,3/30/2024
1044,348,5,0,3/24/2024,3/29/2024
1045,349,5,1,4/1/2024,4/1/2024
1046,349,4,1,3/27/2024,4/5/2024
1047,349,6,1,3/26/2024,3/30/2024
1048,350,2,1,3/21/2024,4/5/2024
1049,350,2,0,3/27/2024,3/29/2024
1050,350,1,0,3/18/2024,4/3/2024
1051,351,3,1,3/30/2024,4/6/2024
1052,351,6,0,3/19/2024,4/1/2024
1053,351,3,0,3/21/2024,4/2/2024
1054,352,6,1,3/25/2024,3/30/2024
1055,352,3,0,3/31/2024,3/29/2024
1056,352,4,0,3/15/2024,4/6/2024
1057,353,2,1,4/6/2024,4/5/2024
1058,353,3,1,4/4/2024,4/2/2024
1059,353,4,0,3/28/2024,3/31/2024
1060,354,1,1,4/2/2024,3/31/2024
1061,354,1,0,4/1/2024,4/2/2024
1062,354,5,1,3/13/2024,4/3/2024
1063,355,1,0,3/16/2024,3/30/2024
1064,355,6,1,3/11/2024,4/5/2024
1065,355,4,1,3/10/2024,4/4/2024
1066,356,4,0,3/9/2024,4/4/2024
1067,356,1,1,3/31/2024,4/2/2024
1068,356,5,1,3/21/2024,4/4/2024
1069,357,4,0,3/27/2024,4/4/2024
1070,357,2,1,3/12/2024,4/6/2024
1071,357,1,0,4/1/2024,3/30/2024
1072,358,6,1,3/13/2024,4/3/2024
1073,358,2,1,4/2/2024,4/5/2024
1074,358,5,0,3/29/2024,4/1/2024
1075,359,1,1,3/24/2024,4/5/2024
1076,359,3,0,3/21/2024,3/29/2024
1077,359,4,0,3/19/2024,4/4/2024
1078,360,1,0,3/27/2024,4/1/2024
1079,360,3,0,3/23/2024,4/4/2024
1080,360,4,1,3/24/2024,3/31/2024
1081,361,5,1,3/15/2024,4/3/2024
1082,361,1,1,4/3/2024,4/4/2024
1083,361,3,0,3/12/2024,3/29/2024
1084,362,3,1,3/19/2024,3/31/2024
1085,362,4,0,3/16/2024,4/5/2024
1086,362,3,0,3/30/2024,3/31/2024
1087,363,2,0,3/23/2024,4/4/2024
1088,363,2,0,3/18/2024,4/1/2024
1089,363,6,0,3/27/2024,4/5/2024
1090,364,6,1,3/20/2024,4/6/2024
1091,364,2,1,3/9/2024,3/31/2024
1092,364,3,0,3/10/2024,4/5/2024
1093,365,2,0,3/19/2024,4/4/2024
1094,365,4,1,3/26/2024,3/30/2024
1095,365,6,1,4/1/2024,4/2/2024
1096,366,1,0,4/3/2024,3/30/2024
1097,366,3,1,3/31/2024,4/2/2024
1098,366,3,0,3/15/2024,4/2/2024
1099,367,1,1,3/22/2024,3/31/2024
1100,367,5,0,3/12/2024,4/4/2024
1101,367,6,0,3/10/2024,3/29/2024
1102,368,4,0,3/24/2024,4/6/2024
1103,368,6,0,3/22/2024,3/31/2024
1104,368,3,0,3/15/2024,4/1/2024
1105,369,4,1,3/21/2024,4/1/2024
1106,369,1,0,3/29/2024,4/4/2024
1107,369,6,1,3/30/2024,4/5/2024
1108,370,1,1,3/20/2024,3/29/2024
1109,370,2,1,3/9/2024,3/31/2024
1110,370,4,0,4/6/2024,4/4/2024
1111,371,3,1,4/2/2024,4/4/2024
1112,371,3,0,3/18/2024,3/31/2024
1113,371,4,0,3/9/2024,4/6/2024
1114,372,2,1,3/11/2024,4/2/2024
1115,372,6,1,3/21/2024,4/1/2024
1116,372,3,1,3/25/2024,4/1/2024
1117,373,3,0,4/1/2024,4/1/2024
1118,373,1,0,3/11/2024,3/30/2024
1119,373,3,1,4/3/2024,4/5/2024
1120,374,2,1,3/10/2024,4/2/2024
1121,374,1,1,3/16/2024,4/5/2024
1122,374,1,1,3/14/2024,4/1/2024
1123,375,2,0,3/19/2024,4/4/2024
1124,375,5,1,3/20/2024,3/29/2024
1125,375,6,0,3/21/2024,4/6/2024
1126,376,6,1,3/30/2024,4/1/2024
1127,376,6,0,3/9/2024,3/30/2024
1128,376,5,0,3/26/2024,3/31/2024
1129,377,5,0,3/13/2024,4/2/2024
1130,377,3,1,3/29/2024,4/5/2024
1131,377,3,0,3/14/2024,4/1/2024
1132,378,2,1,3/23/2024,3/29/2024
1133,378,5,0,3/28/2024,4/6/2024
1134,378,3,0,4/3/2024,3/31/2024
1135,379,5,1,3/30/2024,4/4/2024
1136,379,4,0,3/30/2024,4/2/2024
1137,379,5,0,3/14/2024,4/5/2024
1138,380,4,1,3/30/2024,3/30/2024
1139,380,4,0,3/14/2024,3/29/2024
1140,380,1,0,4/1/2024,3/30/2024
1141,381,4,1,3/31/2024,4/6/2024
1142,381,5,1,3/16/2024,4/6/2024
1143,381,4,1,4/1/2024,4/4/2024
1144,382,6,1,3/12/2024,4/5/2024
1145,382,3,0,3/11/2024,4/2/2024
1146,382,2,0,3/22/2024,4/4/2024
1147,383,6,1,3/17/2024,3/29/2024
1148,383,3,0,3/19/2024,4/2/2024
1149,383,2,1,3/18/2024,4/5/2024
1150,384,3,0,3/24/2024,3/30/2024
1151,384,3,1,3/29/2024,4/3/2024
1152,384,6,0,3/26/2024,4/6/2024
1153,385,4,0,3/20/2024,3/30/2024
1154,385,2,0,3/14/2024,3/31/2024
1155,385,3,0,4/6/2024,4/2/2024
1156,386,2,0,3/19/2024,4/5/2024
1157,386,3,0,4/5/2024,3/30/2024
1158,386,3,0,3/26/2024,4/4/2024
1159,387,4,0,3/25/2024,4/3/2024
1160,387,3,0,4/6/2024,4/5/2024
1161,387,6,1,3/20/2024,3/30/2024
1162,388,5,1,3/30/2024,3/30/2024
1163,388,4,1,3/26/2024,4/3/2024
1164,388,5,1,3/15/2024,3/31/2024
1165,389,2,0,3/26/2024,3/31/2024
1166,389,2,1,3/21/2024,3/30/2024
1167,389,6,0,3/18/2024,4/4/2024
1168,390,3,1,3/14/2024,4/6/2024
1169,390,5,1,3/19/2024,3/31/2024
1170,390,5,0,4/5/2024,3/31/2024
1171,391,1,1,3/26/2024,3/31/2024
1172,391,1,1,3/16/2024,4/4/2024
1173,391,6,0,4/1/2024,3/29/2024
1174,392,5,1,3/25/2024,4/4/2024
1175,392,2,1,3/16/2024,4/2/2024
1176,392,1,0,3/9/2024,4/5/2024
1177,393,2,1,3/15/2024,4/5/2024
1178,393,6,0,3/10/2024,3/31/2024
1179,393,3,1,3/30/2024,4/1/2024
1180,394,1,0,3/19/2024,4/2/2024
1181,394,3,1,3/17/2024,3/30/2024
1182,394,5,0,3/17/2024,4/2/2024
1183,395,1,0,3/23/2024,4/5/2024
1184,395,2,1,3/9/2024,4/6/2024
1185,395,3,1,3/15/2024,3/29/2024
1186,396,1,0,4/2/2024,3/31/2024
1187,396,1,0,4/1/2024,3/31/2024
1188,396,4,0,4/2/2024,3/29/2024
1189,397,3,0,3/28/2024,4/4/2024
1190,397,1,0,4/4/2024,4/4/2024
1191,397,6,0,3/29/2024,4/5/2024
1192,398,1,0,4/6/2024,4/6/2024
1193,398,3,0,3/23/2024,4/3/2024
1194,398,6,1,3/10/2024,4/5/2024
1195,399,3,0,3/30/2024,3/31/2024
1196,399,5,1,3/28/2024,4/3/2024
1197,399,2,1,3/23/2024,4/5/2024
1198,400,3,0,4/1/2024,4/6/2024
1199,400,4,0,3/20/2024,4/5/2024
1200,400,6,0,3/29/2024,4/4/2024
1201,401,6,0,3/13/2024,4/1/2024
1202,401,6,1,3/31/2024,3/31/2024
1203,401,1,1,3/28/2024,3/31/2024
1204,402,1,1,4/5/2024,3/31/2024
1205,402,6,0,3/16/2024,4/4/2024
1206,402,6,1,4/4/2024,4/4/2024
1207,403,6,1,4/5/2024,4/1/2024
1208,403,6,1,3/15/2024,3/29/2024
1209,403,1,0,3/17/2024,4/1/2024
1210,404,3,1,3/17/2024,3/30/2024
1211,404,2,1,3/11/2024,4/6/2024
1212,404,2,1,3/16/2024,4/5/2024
1213,405,3,0,3/15/2024,3/29/2024
1214,405,2,0,3/17/2024,3/31/2024
1215,405,4,1,4/6/2024,4/2/2024
1216,406,2,0,3/9/2024,4/1/2024
1217,406,2,0,3/12/2024,4/3/2024
1218,406,6,0,3/12/2024,4/6/2024
1219,407,1,0,3/31/2024,4/5/2024
1220,407,5,0,3/27/2024,3/31/2024
1221,407,1,1,3/22/2024,4/4/2024
1222,408,4,0,3/19/2024,4/1/2024
1223,408,4,0,4/5/2024,4/1/2024
1224,408,6,0,3/24/2024,4/6/2024
1225,409,3,0,3/13/2024,3/29/2024
1226,409,4,0,3/12/2024,3/30/2024
1227,409,1,1,3/14/2024,4/6/2024
1228,410,1,0,3/11/2024,3/29/2024
1229,410,3,1,3/15/2024,4/5/2024
1230,410,1,1,3/18/2024,3/30/2024
1231,411,6,0,3/13/2024,4/6/2024
1232,411,5,1,3/15/2024,4/1/2024
1233,411,6,1,3/24/2024,4/3/2024
1234,412,4,1,3/20/2024,4/2/2024
1235,412,4,1,3/27/2024,3/29/2024
1236,412,6,0,3/11/2024,3/30/2024
1237,413,6,0,3/14/2024,4/5/2024
1238,413,4,0,3/21/2024,4/1/2024
1239,413,5,0,3/27/2024,4/4/2024
1240,414,4,0,3/10/2024,4/5/2024
1241,414,2,1,3/17/2024,3/31/2024
1242,414,4,1,3/27/2024,3/30/2024
1243,415,5,0,4/1/2024,4/6/2024
1244,415,2,0,3/29/2024,4/3/2024
1245,415,1,0,3/19/2024,4/5/2024
1246,416,3,1,3/31/2024,4/1/2024
1247,416,5,0,3/29/2024,4/6/2024
1248,416,5,0,4/1/2024,4/2/2024
1249,417,1,0,3/29/2024,4/5/2024
1250,417,2,0,3/13/2024,3/30/2024
1251,417,6,1,3/10/2024,4/1/2024
1252,418,6,0,3/13/2024,4/2/2024
1253,418,4,0,3/28/2024,3/30/2024
1254,418,6,1,4/4/2024,4/2/2024
1255,419,4,0,4/1/2024,3/29/2024
1256,419,4,1,3/15/2024,4/4/2024
