Id,EmployeeId,ProposalId,CustomerId,DealershipCarId,LeaseSignDate,LeaseStartDate,LeaseEndDate,LeaseUniqueNumber,TotalPrice,Description,CreateDate,UpdateDate
228,1,1,4820,9893,12/5/2022,12/21/2022,4/23/2023,228,4102.56,Empty Description ,7/25/2021,7/25/2021
229,10,8,14838,6690,8/23/2023,9/2/2023,5/23/2024,229,26241.72,Empty Description ,6/11/2021,6/11/2021
230,3,9,18117,6051,6/18/2021,6/21/2021,11/25/2021,230,29031.33,Empty Description ,7/10/2021,7/10/2021
231,2,6,22933,2876,9/17/2021,10/10/2021,4/16/2022,231,5748.51,Empty Description ,6/26/2021,6/26/2021
232,4,8,1599,456,1/27/2024,1/28/2024,9/8/2024,232,31632.98,Empty Description ,2/28/2024,2/28/2024
233,3,9,15794,4506,11/5/2022,11/13/2022,11/8/2023,233,36854.74,Empty Description ,6/7/2023,6/7/2023
234,9,2,19925,2527,3/31/2024,4/1/2024,1/3/2025,234,42751.72,Empty Description ,2/12/2023,2/12/2023
235,8,7,19749,26,2/27/2024,3/15/2024,9/22/2024,235,9417.65,Empty Description ,8/11/2023,8/11/2023
236,7,7,8766,1152,7/23/2021,8/17/2021,6/10/2022,236,41537.09,Empty Description ,9/23/2022,9/23/2022
237,2,2,11337,9884,5/11/2023,6/7/2023,5/23/2024,237,35893.02,Empty Description ,7/21/2021,7/21/2021
238,8,5,1072,1809,10/5/2023,10/23/2023,7/5/2024,238,24991.94,Empty Description ,9/19/2022,9/19/2022
239,4,2,26201,35,8/12/2023,9/2/2023,1/18/2024,239,11080.65,Empty Description ,4/17/2022,4/17/2022
240,10,10,9754,228,10/25/2022,10/31/2022,2/23/2023,240,38403.98,Empty Description ,12/17/2021,12/17/2021
241,7,4,3121,3782,12/23/2023,1/15/2024,1/7/2025,241,41234.57,Empty Description ,12/24/2023,12/24/2023
242,2,1,16789,7876,2/3/2022,3/2/2022,10/14/2022,242,40532.59,Empty Description ,5/11/2021,5/11/2021
243,8,3,8696,4309,10/13/2021,10/20/2021,5/11/2022,243,25141.9,Empty Description ,4/26/2023,4/26/2023
244,1,7,28741,3258,2/23/2024,3/11/2024,12/24/2024,244,33796.1,Empty Description ,10/10/2022,10/10/2022
245,7,7,19401,7137,7/21/2023,7/22/2023,2/27/2024,245,8875.88,Empty Description ,3/15/2023,3/15/2023
246,4,2,27294,1421,8/27/2022,9/16/2022,6/4/2023,246,14027.25,Empty Description ,8/17/2022,8/17/2022
247,4,10,27744,8656,2/9/2024,2/22/2024,8/27/2024,247,36690.67,Empty Description ,1/18/2023,1/18/2023
248,1,2,91,9504,1/11/2022,2/7/2022,11/4/2022,248,44015.38,Empty Description ,5/13/2021,5/13/2021
249,2,2,2352,6181,7/5/2023,8/1/2023,2/28/2024,249,44884.49,Empty Description ,4/24/2022,4/24/2022
250,1,1,17651,570,9/20/2022,9/25/2022,9/14/2023,250,46256.05,Empty Description ,3/17/2024,3/17/2024
251,1,3,17593,8450,1/24/2023,2/10/2023,10/8/2023,251,37880.15,Empty Description ,1/1/2022,1/1/2022
252,8,2,851,9766,4/1/2023,4/26/2023,1/14/2024,252,7918.39,Empty Description ,11/21/2023,11/21/2023
253,3,8,23220,5184,8/8/2023,8/27/2023,2/11/2024,253,40910.46,Empty Description ,12/28/2022,12/28/2022
254,7,3,24948,8440,8/1/2023,8/8/2023,11/28/2023,254,19018.71,Empty Description ,10/22/2022,10/22/2022
255,4,7,26562,2790,4/18/2022,4/19/2022,8/7/2022,255,1551.47,Empty Description ,8/28/2022,8/28/2022
256,8,7,28485,4639,4/15/2021,5/6/2021,3/15/2022,256,41581.38,Empty Description ,12/29/2021,12/29/2021
257,10,3,16289,9991,2/27/2024,3/5/2024,10/26/2024,257,43377.82,Empty Description ,9/9/2023,9/9/2023
258,5,10,27698,3276,4/25/2022,5/20/2022,10/18/2022,258,24867.92,Empty Description ,5/1/2021,5/1/2021
259,10,10,21548,8258,6/14/2022,6/30/2022,12/22/2022,259,32725.92,Empty Description ,10/12/2023,10/12/2023
260,1,4,8003,4180,8/15/2023,8/27/2023,6/2/2024,260,12518.67,Empty Description ,10/27/2021,10/27/2021
261,10,3,21607,5540,7/16/2021,8/1/2021,12/24/2021,261,21049.31,Empty Description ,11/15/2021,11/15/2021
262,6,10,6175,3966,7/14/2022,7/18/2022,2/13/2023,262,22504.22,Empty Description ,7/13/2021,7/13/2021
263,1,5,14975,6767,5/31/2022,6/19/2022,2/10/2023,263,39823.68,Empty Description ,12/20/2021,12/20/2021
264,4,3,3406,7968,7/8/2021,7/22/2021,1/15/2022,264,31791.59,Empty Description ,9/25/2022,9/25/2022
265,10,4,23431,4637,4/23/2023,4/25/2023,2/3/2024,265,13454.34,Empty Description ,12/22/2022,12/22/2022
266,4,8,16580,5322,4/23/2023,5/17/2023,12/2/2023,266,28700.37,Empty Description ,7/18/2022,7/18/2022
267,8,1,18222,2782,5/16/2021,5/22/2021,1/24/2022,267,33093.45,Empty Description ,12/20/2023,12/20/2023
268,5,4,11285,79,9/3/2023,9/28/2023,7/3/2024,268,8883.33,Empty Description ,8/15/2023,8/15/2023
269,6,2,22520,1961,6/3/2021,6/22/2021,6/5/2022,269,24260.52,Empty Description ,10/6/2023,10/6/2023
270,9,9,13443,5043,3/7/2023,3/29/2023,8/30/2023,270,37007.13,Empty Description ,7/20/2021,7/20/2021
271,10,9,16050,6549,12/17/2022,1/8/2023,5/11/2023,271,42167.81,Empty Description ,3/4/2023,3/4/2023
272,3,4,2271,5520,6/18/2022,6/19/2022,3/20/2023,272,38537.7,Empty Description ,1/19/2022,1/19/2022
273,4,9,14588,8056,10/23/2021,11/4/2021,10/22/2022,273,42231.66,Empty Description ,11/30/2022,11/30/2022
274,7,4,79,813,2/15/2023,3/12/2023,12/6/2023,274,41039.5,Empty Description ,7/20/2021,7/20/2021
275,6,2,28077,7307,5/2/2023,5/12/2023,1/1/2024,275,12691.9,Empty Description ,2/14/2024,2/14/2024
276,2,9,16334,5447,10/1/2021,10/28/2021,8/12/2022,276,25093.85,Empty Description ,3/2/2023,3/2/2023
277,2,1,7575,1004,3/3/2023,3/14/2023,10/7/2023,277,21656.53,Empty Description ,1/24/2024,1/24/2024
278,1,2,4000,8545,10/3/2022,10/26/2022,3/4/2023,278,18136.32,Empty Description ,3/11/2023,3/11/2023
279,9,7,23135,9735,5/27/2022,6/1/2022,2/12/2023,279,38939.05,Empty Description ,1/13/2024,1/13/2024
280,7,9,25620,7850,3/29/2023,4/16/2023,8/28/2023,280,18676.05,Empty Description ,7/25/2022,7/25/2022
281,10,9,9909,582,11/19/2023,12/7/2023,5/2/2024,281,3599.9,Empty Description ,6/9/2021,6/9/2021
282,10,5,5093,8155,2/22/2024,2/25/2024,11/25/2024,282,37568.43,Empty Description ,3/23/2022,3/23/2022
283,1,4,6647,9918,11/27/2022,12/21/2022,8/28/2023,283,10949.23,Empty Description ,2/4/2024,2/4/2024
284,4,8,15997,6388,11/6/2022,12/3/2022,6/12/2023,284,32483.37,Empty Description ,10/23/2021,10/23/2021
285,10,1,25528,9033,12/25/2021,1/5/2022,12/1/2022,285,7404.59,Empty Description ,8/18/2022,8/18/2022
286,10,7,5668,40,11/22/2021,12/20/2021,8/24/2022,286,8863.79,Empty Description ,9/7/2023,9/7/2023
287,5,5,5550,8380,5/30/2023,6/21/2023,1/2/2024,287,16109.31,Empty Description ,1/24/2024,1/24/2024
288,8,6,12425,6147,12/15/2022,1/3/2023,4/23/2023,288,10074.74,Empty Description ,12/18/2023,12/18/2023
289,9,7,27449,7544,4/24/2022,5/3/2022,1/5/2023,289,48935.72,Empty Description ,6/4/2021,6/4/2021
290,3,1,71,5296,11/17/2023,12/3/2023,4/11/2024,290,24825.85,Empty Description ,8/20/2023,8/20/2023
291,10,2,19127,2328,10/6/2021,11/3/2021,3/17/2022,291,29552.05,Empty Description ,6/29/2022,6/29/2022
292,3,6,26149,1388,4/19/2023,5/15/2023,12/1/2023,292,3810.93,Empty Description ,9/8/2021,9/8/2021
293,1,2,5493,9151,3/25/2024,4/5/2024,8/26/2024,293,40239.53,Empty Description ,3/25/2022,3/25/2022
294,10,4,22300,5590,4/29/2023,5/22/2023,8/21/2023,294,32530.15,Empty Description ,4/26/2022,4/26/2022
295,3,7,4043,1807,2/10/2023,2/21/2023,1/18/2024,295,1474.43,Empty Description ,8/18/2023,8/18/2023
296,7,3,12123,2984,1/31/2023,2/19/2023,6/10/2023,296,1250.28,Empty Description ,1/19/2023,1/19/2023
297,3,3,28280,7008,9/13/2021,9/17/2021,12/29/2021,297,44908.02,Empty Description ,7/24/2023,7/24/2023
298,1,4,2914,2690,5/10/2021,5/17/2021,3/12/2022,298,38349.55,Empty Description ,7/14/2023,7/14/2023
299,10,9,7079,7864,11/23/2023,12/16/2023,7/26/2024,299,35038.55,Empty Description ,12/26/2022,12/26/2022
300,5,9,6708,3779,3/27/2024,4/8/2024,11/30/2024,300,8453.52,Empty Description ,11/18/2023,11/18/2023
301,3,5,10884,146,6/24/2021,7/23/2021,12/15/2021,301,44967.85,Empty Description ,2/5/2023,2/5/2023
302,8,10,12804,8222,9/17/2022,9/27/2022,1/24/2023,302,32322.74,Empty Description ,11/4/2022,11/4/2022
303,5,2,28400,3879,6/3/2021,6/22/2021,10/1/2021,303,16373.11,Empty Description ,10/15/2023,10/15/2023
304,6,5,29721,6745,7/27/2021,8/23/2021,6/24/2022,304,21144.6,Empty Description ,8/5/2021,8/5/2021
305,4,4,26718,5380,7/30/2021,8/19/2021,5/17/2022,305,11705.51,Empty Description ,5/5/2021,5/5/2021
306,4,4,10852,3526,3/3/2023,3/23/2023,9/19/2023,306,21688.14,Empty Description ,3/24/2022,3/24/2022
307,3,10,2223,1719,11/21/2023,12/19/2023,9/7/2024,307,18474.94,Empty Description ,2/8/2023,2/8/2023
308,5,1,28461,2125,4/1/2024,4/17/2024,12/26/2024,308,49835.76,Empty Description ,10/25/2022,10/25/2022
309,5,9,9612,8113,6/25/2023,7/3/2023,10/4/2023,309,18683.03,Empty Description ,7/22/2021,7/22/2021
310,6,4,3994,6404,3/22/2023,4/7/2023,11/14/2023,310,40340.49,Empty Description ,9/11/2022,9/11/2022
311,2,8,28821,9616,7/26/2022,8/15/2022,6/17/2023,311,15185.38,Empty Description ,3/13/2024,3/13/2024
312,1,8,25934,4914,11/14/2023,12/11/2023,7/20/2024,312,1710.74,Empty Description ,2/24/2023,2/24/2023
313,5,9,25151,9905,10/17/2021,10/26/2021,6/16/2022,313,2226.81,Empty Description ,5/5/2022,5/5/2022
314,2,5,10693,2781,12/25/2023,1/20/2024,7/1/2024,314,32875.43,Empty Description ,11/27/2022,11/27/2022
315,4,8,25070,7736,2/11/2023,2/14/2023,2/11/2024,315,29748.02,Empty Description ,2/13/2022,2/13/2022
316,6,2,16935,7960,9/11/2023,9/30/2023,1/28/2024,316,27479.07,Empty Description ,8/16/2022,8/16/2022
317,6,1,3812,3244,8/8/2021,8/29/2021,4/17/2022,317,20071.93,Empty Description ,10/24/2021,10/24/2021
318,9,1,29586,2122,3/10/2024,3/26/2024,2/7/2025,318,29646.18,Empty Description ,6/16/2021,6/16/2021
319,1,6,13051,989,8/21/2022,9/15/2022,4/23/2023,319,12202,Empty Description ,1/13/2022,1/13/2022
320,8,4,14178,2472,3/22/2022,4/8/2022,8/7/2022,320,27783.25,Empty Description ,8/16/2023,8/16/2023
321,3,9,6421,6089,9/19/2023,10/7/2023,8/4/2024,321,32186.65,Empty Description ,1/2/2023,1/2/2023
322,4,7,2647,7840,6/18/2022,7/7/2022,12/29/2022,322,24112.49,Empty Description ,10/31/2021,10/31/2021
323,6,1,21869,4490,3/31/2022,4/10/2022,12/16/2022,323,44513.96,Empty Description ,9/1/2023,9/1/2023
324,2,10,12911,7943,7/11/2023,8/2/2023,11/8/2023,324,15058.68,Empty Description ,8/5/2023,8/5/2023
325,5,8,1535,7075,12/7/2023,1/2/2024,8/21/2024,325,26030.06,Empty Description ,6/9/2022,6/9/2022
326,8,8,23186,9158,7/22/2021,7/31/2021,4/18/2022,326,18026.59,Empty Description ,9/12/2021,9/12/2021
327,4,6,22729,6429,9/11/2022,9/28/2022,5/1/2023,327,6495.89,Empty Description ,5/24/2021,5/24/2021
328,10,6,13677,540,12/19/2023,12/29/2023,4/3/2024,328,46923.1,Empty Description ,2/11/2022,2/11/2022
329,2,7,1752,5566,7/27/2023,8/1/2023,6/27/2024,329,17761.33,Empty Description ,6/14/2021,6/14/2021
330,1,1,25729,5193,4/15/2022,5/14/2022,2/13/2023,330,47176.07,Empty Description ,8/1/2022,8/1/2022
331,7,7,24153,4331,10/1/2023,10/14/2023,9/2/2024,331,17634.86,Empty Description ,9/15/2022,9/15/2022
332,10,2,6556,7982,11/28/2021,12/26/2021,9/5/2022,332,12532.35,Empty Description ,5/31/2023,5/31/2023
333,6,6,27794,4065,10/14/2022,11/11/2022,6/27/2023,333,42470.15,Empty Description ,8/26/2023,8/26/2023
334,8,3,16574,2716,3/15/2023,3/24/2023,12/13/2023,334,38071.1,Empty Description ,2/5/2023,2/5/2023
335,7,3,3544,2037,2/12/2022,2/16/2022,1/17/2023,335,20872.64,Empty Description ,7/3/2023,7/3/2023
336,1,4,1752,5801,11/14/2023,12/5/2023,7/2/2024,336,18057.09,Empty Description ,5/17/2022,5/17/2022
337,3,9,4244,8398,1/21/2022,2/18/2022,2/14/2023,337,2146.22,Empty Description ,8/12/2021,8/12/2021
338,4,8,19599,6993,11/18/2023,12/3/2023,4/20/2024,338,27056.86,Empty Description ,9/17/2023,9/17/2023
339,7,6,12302,6529,10/31/2022,11/26/2022,8/25/2023,339,29136.91,Empty Description ,5/1/2021,5/1/2021
340,1,2,25899,9789,9/7/2021,9/14/2021,4/12/2022,340,32984.97,Empty Description ,3/1/2022,3/1/2022
341,1,5,13121,7032,10/1/2023,10/13/2023,7/12/2024,341,43705.62,Empty Description ,8/1/2023,8/1/2023
342,2,1,21746,3122,2/8/2024,2/19/2024,6/16/2024,342,19376.61,Empty Description ,6/27/2021,6/27/2021
343,2,4,8041,9752,8/11/2021,8/18/2021,6/14/2022,343,23835.76,Empty Description ,1/27/2024,1/27/2024
344,8,1,3315,3661,1/27/2024,2/8/2024,9/21/2024,344,43326.42,Empty Description ,6/1/2023,6/1/2023
345,9,7,21060,9235,11/8/2022,11/23/2022,7/11/2023,345,46020.6,Empty Description ,5/12/2022,5/12/2022
346,10,10,10536,2983,7/5/2021,8/1/2021,7/5/2022,346,22363.32,Empty Description ,4/17/2022,4/17/2022
347,8,6,22073,4132,12/4/2022,12/18/2022,9/1/2023,347,2940.17,Empty Description ,3/5/2023,3/5/2023
348,2,6,14614,4738,4/30/2021,5/6/2021,11/24/2021,348,34867.24,Empty Description ,1/3/2023,1/3/2023
349,5,6,16623,7455,8/31/2022,9/10/2022,7/9/2023,349,23188.85,Empty Description ,1/10/2022,1/10/2022
350,4,2,9296,8537,4/19/2022,5/5/2022,3/13/2023,350,27949.01,Empty Description ,12/31/2021,12/31/2021
351,4,1,18100,4700,8/24/2023,9/4/2023,3/31/2024,351,3242.08,Empty Description ,9/8/2023,9/8/2023
352,5,1,6315,7932,2/9/2023,2/14/2023,7/15/2023,352,32864.69,Empty Description ,6/1/2021,6/1/2021
353,9,9,836,7188,5/18/2021,5/28/2021,4/22/2022,353,35896.98,Empty Description ,12/31/2023,12/31/2023
354,7,9,24056,5403,4/21/2021,5/12/2021,9/17/2021,354,35129.41,Empty Description ,3/6/2023,3/6/2023
355,10,7,20361,3550,8/24/2021,9/12/2021,9/10/2022,355,12370.52,Empty Description ,5/22/2021,5/22/2021
356,5,10,29455,5126,10/12/2023,11/8/2023,5/23/2024,356,40993.66,Empty Description ,11/9/2021,11/9/2021
357,10,7,25592,4757,4/2/2023,4/9/2023,3/10/2024,357,21069.7,Empty Description ,11/15/2021,11/15/2021
358,4,10,19606,6754,6/24/2022,7/14/2022,10/16/2022,358,26978.43,Empty Description ,11/6/2022,11/6/2022
359,7,9,25698,8924,9/5/2023,9/7/2023,5/11/2024,359,48357.69,Empty Description ,4/21/2022,4/21/2022
360,8,9,12465,5278,5/11/2022,5/23/2022,9/6/2022,360,10195.01,Empty Description ,5/6/2023,5/6/2023
361,9,4,1004,3279,11/30/2021,12/28/2021,7/23/2022,361,8722.1,Empty Description ,7/12/2023,7/12/2023
362,9,10,7437,9874,3/28/2024,4/6/2024,9/28/2024,362,49029.34,Empty Description ,8/14/2022,8/14/2022
363,6,10,5020,9643,12/24/2022,1/13/2023,5/19/2023,363,12244.62,Empty Description ,10/21/2022,10/21/2022
364,4,7,18967,1493,5/22/2021,6/6/2021,5/26/2022,364,33353.88,Empty Description ,1/30/2022,1/30/2022
365,4,6,9350,5517,7/25/2021,8/10/2021,11/20/2021,365,4617.03,Empty Description ,3/6/2024,3/6/2024
366,3,1,14272,7221,8/26/2023,9/19/2023,1/21/2024,366,36602.68,Empty Description ,9/9/2022,9/9/2022
367,5,8,17709,7135,10/4/2023,10/18/2023,3/17/2024,367,9895.54,Empty Description ,6/24/2021,6/24/2021
368,9,7,22880,7452,6/11/2021,7/9/2021,1/24/2022,368,35660.04,Empty Description ,2/2/2023,2/2/2023
369,3,6,8629,3232,11/22/2022,11/29/2022,10/1/2023,369,1383.78,Empty Description ,3/27/2022,3/27/2022
370,9,1,5735,6390,2/10/2022,2/24/2022,10/16/2022,370,41246.79,Empty Description ,11/7/2022,11/7/2022
371,3,4,3306,883,8/28/2022,8/29/2022,1/20/2023,371,48353.93,Empty Description ,5/31/2022,5/31/2022
372,1,9,12464,9783,1/6/2024,1/27/2024,12/10/2024,372,49145.65,Empty Description ,5/20/2023,5/20/2023
373,7,1,17201,786,3/4/2024,3/20/2024,9/6/2024,373,39201.14,Empty Description ,2/5/2023,2/5/2023
374,1,2,28819,290,4/23/2021,5/16/2021,3/26/2022,374,4082.81,Empty Description ,7/8/2021,7/8/2021
375,3,5,14325,895,11/29/2021,12/6/2021,8/30/2022,375,25554.23,Empty Description ,12/26/2021,12/26/2021
376,9,6,20738,8614,7/21/2022,8/17/2022,8/10/2023,376,47878.03,Empty Description ,8/16/2023,8/16/2023
377,9,5,29043,5944,8/27/2021,9/2/2021,12/14/2021,377,37809.96,Empty Description ,1/4/2022,1/4/2022
378,7,9,24868,5873,12/27/2022,1/9/2023,9/2/2023,378,5460.64,Empty Description ,10/31/2023,10/31/2023
379,6,6,14845,4295,7/17/2021,8/15/2021,1/4/2022,379,35483.78,Empty Description ,3/13/2023,3/13/2023
380,2,1,22622,3201,8/29/2021,9/13/2021,2/26/2022,380,26071.88,Empty Description ,7/19/2022,7/19/2022
381,9,5,28747,3458,6/26/2023,7/24/2023,7/3/2024,381,36488.26,Empty Description ,2/23/2022,2/23/2022
382,4,1,26940,9573,8/12/2021,8/22/2021,3/30/2022,382,28629.96,Empty Description ,10/24/2021,10/24/2021
383,6,1,28447,8531,11/3/2023,11/8/2023,3/11/2024,383,4218.05,Empty Description ,1/18/2022,1/18/2022
384,1,9,16009,4725,3/27/2023,4/1/2023,12/22/2023,384,10827.28,Empty Description ,3/29/2022,3/29/2022
385,9,7,9807,8239,11/9/2023,11/22/2023,11/3/2024,385,9655.37,Empty Description ,4/10/2023,4/10/2023
386,6,5,26853,3121,3/1/2022,3/23/2022,12/3/2022,386,20703.01,Empty Description ,9/29/2022,9/29/2022
387,7,10,3101,283,8/2/2023,8/29/2023,6/19/2024,387,49127.49,Empty Description ,3/25/2022,3/25/2022
388,8,5,4350,5945,3/19/2024,4/17/2024,10/11/2024,388,47440.95,Empty Description ,5/24/2021,5/24/2021
389,5,1,18029,1411,2/28/2022,3/15/2022,11/26/2022,389,21948.49,Empty Description ,3/6/2022,3/6/2022
390,9,2,22617,9128,2/19/2023,3/10/2023,8/24/2023,390,49835.19,Empty Description ,10/9/2023,10/9/2023
391,9,10,1048,510,5/31/2021,6/8/2021,9/17/2021,391,6381.11,Empty Description ,10/30/2023,10/30/2023
392,3,8,25664,1832,3/25/2022,4/5/2022,10/15/2022,392,671.95,Empty Description ,6/14/2022,6/14/2022
393,5,4,14568,6389,1/13/2022,2/8/2022,10/24/2022,393,30485.88,Empty Description ,9/1/2022,9/1/2022
394,1,6,1741,8320,6/5/2021,6/12/2021,1/11/2022,394,24308.14,Empty Description ,10/4/2023,10/4/2023
395,4,8,16415,388,4/7/2022,4/20/2022,1/15/2023,395,5601.93,Empty Description ,7/29/2022,7/29/2022
396,8,2,16385,8176,2/12/2024,2/26/2024,12/4/2024,396,29761.31,Empty Description ,9/21/2023,9/21/2023
397,7,6,13901,1327,8/10/2021,8/14/2021,3/6/2022,397,3248.54,Empty Description ,5/2/2023,5/2/2023
398,4,10,25527,4460,7/27/2022,8/5/2022,3/9/2023,398,42308.27,Empty Description ,6/13/2022,6/13/2022
399,2,4,22913,9541,1/2/2024,1/11/2024,1/6/2025,399,46267.41,Empty Description ,4/17/2023,4/17/2023
400,9,5,10194,1828,2/22/2023,2/25/2023,8/5/2023,400,3722.51,Empty Description ,1/1/2024,1/1/2024
401,6,9,23496,3467,3/1/2022,3/11/2022,1/26/2023,401,38961.9,Empty Description ,3/31/2023,3/31/2023
402,5,10,9200,4209,6/20/2023,6/22/2023,5/26/2024,402,5655.96,Empty Description ,8/28/2022,8/28/2022
403,3,6,1413,6723,3/19/2023,4/10/2023,12/22/2023,403,43739.52,Empty Description ,4/10/2023,4/10/2023
404,5,10,20800,8002,10/12/2023,11/6/2023,6/20/2024,404,10388.08,Empty Description ,12/29/2023,12/29/2023
405,4,3,21104,4145,8/26/2021,9/1/2021,3/14/2022,405,25417.41,Empty Description ,5/7/2023,5/7/2023
406,9,9,23828,4947,12/13/2021,1/4/2022,9/26/2022,406,7576.86,Empty Description ,3/22/2023,3/22/2023
407,3,2,1176,8379,5/27/2023,6/12/2023,2/13/2024,407,41607.48,Empty Description ,1/24/2023,1/24/2023
408,3,1,28019,1937,1/13/2022,1/19/2022,12/26/2022,408,38257.72,Empty Description ,8/12/2023,8/12/2023
409,8,1,14849,8038,5/11/2023,6/3/2023,5/16/2024,409,37436.31,Empty Description ,4/21/2023,4/21/2023
410,4,3,23559,722,3/30/2023,4/28/2023,1/30/2024,410,49970.41,Empty Description ,2/6/2023,2/6/2023
411,6,7,27089,2352,7/18/2023,7/26/2023,1/16/2024,411,6012.63,Empty Description ,5/3/2022,5/3/2022
412,3,6,21789,8598,8/11/2022,9/6/2022,5/6/2023,412,35727.41,Empty Description ,11/7/2021,11/7/2021
413,10,6,25720,6037,5/27/2023,6/6/2023,10/18/2023,413,22328.87,Empty Description ,11/21/2021,11/21/2021
414,9,10,18228,9218,5/15/2022,6/6/2022,3/28/2023,414,49905.1,Empty Description ,10/29/2023,10/29/2023
415,4,4,23039,6701,1/1/2024,1/13/2024,12/15/2024,415,29395.83,Empty Description ,8/15/2021,8/15/2021
416,10,7,10109,5231,6/22/2023,7/17/2023,11/8/2023,416,35847.92,Empty Description ,3/19/2022,3/19/2022
417,2,4,14150,9545,7/22/2021,8/14/2021,7/11/2022,417,27091.46,Empty Description ,1/9/2024,1/9/2024
418,8,9,10962,5865,10/25/2023,11/8/2023,7/13/2024,418,100.76,Empty Description ,3/13/2022,3/13/2022
419,3,6,14692,7801,11/1/2021,11/11/2021,10/1/2022,419,33606.01,Empty Description ,1/5/2022,1/5/2022
420,4,9,5087,2270,4/5/2022,4/16/2022,1/28/2023,420,24278.21,Empty Description ,4/12/2021,4/12/2021
421,4,7,3088,9786,9/23/2022,10/2/2022,3/21/2023,421,6243.85,Empty Description ,12/13/2022,12/13/2022
422,4,8,17334,1635,5/24/2022,6/18/2022,10/14/2022,422,39173.86,Empty Description ,5/2/2023,5/2/2023
423,2,1,21608,7827,2/24/2024,3/20/2024,6/19/2024,423,9101.05,Empty Description ,10/15/2021,10/15/2021
424,5,3,15192,4693,11/9/2023,11/17/2023,9/3/2024,424,4641.23,Empty Description ,3/20/2022,3/20/2022
425,3,6,27302,1140,8/22/2023,8/29/2023,2/13/2024,425,31524.04,Empty Description ,7/3/2023,7/3/2023
426,7,10,8716,6740,10/30/2022,11/4/2022,5/10/2023,426,15630.92,Empty Description ,9/9/2023,9/9/2023
427,10,3,12154,512,4/17/2023,4/30/2023,4/21/2024,427,16248.68,Empty Description ,4/20/2023,4/20/2023
428,2,6,2937,8457,3/1/2024,3/19/2024,9/28/2024,428,47398.76,Empty Description ,5/1/2022,5/1/2022
429,6,7,5260,5774,9/25/2021,9/26/2021,7/10/2022,429,7279.82,Empty Description ,11/14/2022,11/14/2022
430,6,4,14424,2679,3/6/2022,3/23/2022,3/13/2023,430,31565.17,Empty Description ,9/19/2022,9/19/2022
431,6,6,5166,7262,7/23/2021,8/9/2021,2/9/2022,431,46400.43,Empty Description ,6/19/2021,6/19/2021
432,10,6,7849,1031,2/19/2024,2/29/2024,8/15/2024,432,12630.36,Empty Description ,5/6/2023,5/6/2023
433,3,10,17602,5634,2/10/2024,2/20/2024,5/25/2024,433,20316.83,Empty Description ,6/17/2021,6/17/2021
434,4,6,27405,8181,3/12/2022,3/20/2022,1/9/2023,434,11637.88,Empty Description ,2/8/2024,2/8/2024
435,5,9,13776,8641,4/26/2022,5/17/2022,9/19/2022,435,36402.81,Empty Description ,6/9/2021,6/9/2021
436,4,10,23333,2518,11/26/2023,12/15/2023,11/5/2024,436,7348.42,Empty Description ,7/31/2023,7/31/2023
437,2,4,18657,7505,10/11/2022,10/21/2022,7/15/2023,437,25047.19,Empty Description ,9/16/2022,9/16/2022
438,1,1,15416,4030,6/25/2023,7/12/2023,6/23/2024,438,591.38,Empty Description ,7/19/2022,7/19/2022
439,6,5,24300,6602,4/8/2023,4/21/2023,11/28/2023,439,24026.9,Empty Description ,1/29/2024,1/29/2024
440,9,3,13451,8290,3/25/2022,4/5/2022,2/19/2023,440,19961.5,Empty Description ,4/26/2023,4/26/2023
441,1,3,29800,8966,12/22/2021,1/9/2022,12/4/2022,441,8007.24,Empty Description ,1/18/2023,1/18/2023
442,10,2,2008,1430,2/28/2024,3/13/2024,7/26/2024,442,37376.26,Empty Description ,5/10/2023,5/10/2023
443,9,1,23487,9473,3/13/2022,3/16/2022,6/18/2022,443,44377.43,Empty Description ,8/10/2021,8/10/2021
444,10,2,6382,4782,9/14/2023,9/24/2023,6/21/2024,444,47941.82,Empty Description ,5/13/2022,5/13/2022
445,8,3,25571,3323,8/8/2022,9/5/2022,5/12/2023,445,18882.1,Empty Description ,3/23/2024,3/23/2024
446,6,6,2049,6936,7/12/2023,8/10/2023,2/26/2024,446,3900.28,Empty Description ,12/21/2022,12/21/2022
447,7,9,16435,1152,9/1/2021,9/9/2021,8/28/2022,447,5540.6,Empty Description ,7/13/2021,7/13/2021
448,8,3,22468,3080,9/27/2021,10/12/2021,8/6/2022,448,35423.94,Empty Description ,7/20/2022,7/20/2022
449,4,1,19463,9476,5/19/2022,5/28/2022,1/18/2023,449,4942.84,Empty Description ,11/6/2021,11/6/2021
450,4,3,378,1372,9/22/2022,10/9/2022,4/19/2023,450,8251.33,Empty Description ,10/15/2021,10/15/2021
