Id,DealershipCarId,CustomerId,SaleDate,StatusId,ExpectedDeliveryDate,EmployeeId,PaymentMethodId,CreateDate,UpdateDate
677,339,678,9/6/2021,1,9/6/2021,4890,1,4/7/2024,4/7/2024
679,340,680,9/7/2023,1,9/7/2023,12075,1,4/7/2024,4/7/2024
681,341,682,2/18/2022,1,2/18/2022,7292,1,4/7/2024,4/7/2024
683,342,684,11/14/2021,1,11/14/2021,8999,1,4/7/2024,4/7/2024
685,343,686,11/23/2023,1,11/23/2023,13901,1,4/7/2024,4/7/2024
687,344,688,2/2/2022,1,2/2/2022,11821,1,4/7/2024,4/7/2024
689,345,690,8/6/2021,1,8/6/2021,6046,1,4/7/2024,4/7/2024
691,346,692,7/17/2022,1,7/17/2022,10350,1,4/7/2024,4/7/2024
693,347,694,9/15/2021,1,9/15/2021,14138,1,4/7/2024,4/7/2024
695,348,696,8/3/2023,1,8/3/2023,9989,1,4/7/2024,4/7/2024
697,349,698,4/9/2022,1,4/9/2022,11223,1,4/7/2024,4/7/2024
699,350,700,6/7/2023,1,6/7/2023,7548,1,4/7/2024,4/7/2024
701,351,702,11/16/2022,1,11/16/2022,8756,1,4/7/2024,4/7/2024
703,352,704,5/30/2023,1,5/30/2023,6942,1,4/7/2024,4/7/2024
705,353,706,7/22/2021,1,7/22/2021,9142,1,4/7/2024,4/7/2024
707,354,708,7/29/2022,1,7/29/2022,10379,1,4/7/2024,4/7/2024
709,355,710,2/21/2022,1,2/21/2022,10137,1,4/7/2024,4/7/2024
711,356,712,2/4/2022,1,2/4/2022,8014,1,4/7/2024,4/7/2024
713,357,714,12/27/2022,1,12/27/2022,3467,1,4/7/2024,4/7/2024
715,358,716,4/24/2023,1,4/24/2023,14071,1,4/7/2024,4/7/2024
717,359,718,8/21/2021,1,8/21/2021,1912,1,4/7/2024,4/7/2024
719,360,720,11/4/2023,1,11/4/2023,3469,1,4/7/2024,4/7/2024
721,361,722,9/26/2023,1,9/26/2023,11712,1,4/7/2024,4/7/2024
723,362,724,8/13/2021,1,8/13/2021,7331,1,4/7/2024,4/7/2024
725,363,726,6/1/2023,1,6/1/2023,5148,1,4/7/2024,4/7/2024
727,364,728,1/25/2023,1,1/25/2023,9843,1,4/7/2024,4/7/2024
729,365,730,12/22/2023,1,12/22/2023,7990,1,4/7/2024,4/7/2024
731,366,732,5/19/2023,1,5/19/2023,7385,1,4/7/2024,4/7/2024
733,367,734,10/1/2023,1,10/1/2023,12124,1,4/7/2024,4/7/2024
735,368,736,9/9/2022,1,9/9/2022,12166,1,4/7/2024,4/7/2024
737,369,738,8/4/2023,1,8/4/2023,3650,1,4/7/2024,4/7/2024
739,370,740,7/21/2023,1,7/21/2023,4395,1,4/7/2024,4/7/2024
741,371,742,3/8/2022,1,3/8/2022,14035,1,4/7/2024,4/7/2024
743,372,744,4/25/2021,1,4/25/2021,1124,1,4/7/2024,4/7/2024
745,373,746,5/27/2022,1,5/27/2022,1287,1,4/7/2024,4/7/2024
747,374,748,2/24/2024,1,2/24/2024,11172,1,4/7/2024,4/7/2024
749,375,750,2/15/2024,1,2/15/2024,6534,1,4/7/2024,4/7/2024
751,376,752,4/6/2023,1,4/6/2023,6708,1,4/7/2024,4/7/2024
753,377,754,3/18/2024,1,3/18/2024,9208,1,4/7/2024,4/7/2024
755,378,756,8/9/2023,1,8/9/2023,1405,1,4/7/2024,4/7/2024
757,379,758,3/29/2023,1,3/29/2023,5779,1,4/7/2024,4/7/2024
759,380,760,10/6/2021,1,10/6/2021,4866,1,4/7/2024,4/7/2024
761,381,762,12/27/2023,1,12/27/2023,6557,1,4/7/2024,4/7/2024
763,382,764,11/26/2023,1,11/26/2023,9687,1,4/7/2024,4/7/2024
765,383,766,9/8/2022,1,9/8/2022,61,1,4/7/2024,4/7/2024
767,384,768,9/4/2023,1,9/4/2023,6218,1,4/7/2024,4/7/2024
769,385,770,7/11/2022,1,7/11/2022,10893,1,4/7/2024,4/7/2024
771,386,772,11/11/2021,1,11/11/2021,6792,1,4/7/2024,4/7/2024
773,387,774,11/5/2022,1,11/5/2022,13924,1,4/7/2024,4/7/2024
775,388,776,4/28/2021,1,4/28/2021,2362,1,4/7/2024,4/7/2024
777,389,778,9/8/2023,1,9/8/2023,11757,1,4/7/2024,4/7/2024
779,390,780,3/8/2022,1,3/8/2022,9991,1,4/7/2024,4/7/2024
781,391,782,6/11/2022,1,6/11/2022,1109,1,4/7/2024,4/7/2024
783,392,784,6/23/2023,1,6/23/2023,12188,1,4/7/2024,4/7/2024
785,393,786,7/11/2021,1,7/11/2021,1968,1,4/7/2024,4/7/2024
787,394,788,7/31/2022,1,7/31/2022,5764,1,4/7/2024,4/7/2024
789,395,790,4/30/2022,1,4/30/2022,2689,1,4/7/2024,4/7/2024
791,396,792,7/4/2022,1,7/4/2022,5471,1,4/7/2024,4/7/2024
793,397,794,10/20/2021,1,10/20/2021,9437,1,4/7/2024,4/7/2024
795,398,796,10/24/2021,1,10/24/2021,13052,1,4/7/2024,4/7/2024
797,399,798,1/20/2023,1,1/20/2023,6770,1,4/7/2024,4/7/2024
799,400,800,11/22/2022,1,11/22/2022,5758,1,4/7/2024,4/7/2024
801,401,802,3/17/2023,1,3/17/2023,9569,1,4/7/2024,4/7/2024
803,402,804,8/10/2023,1,8/10/2023,5158,1,4/7/2024,4/7/2024
805,403,806,1/7/2023,1,1/7/2023,10609,1,4/7/2024,4/7/2024
807,404,808,10/4/2021,1,10/4/2021,9202,1,4/7/2024,4/7/2024
809,405,810,10/12/2023,1,10/12/2023,6267,1,4/7/2024,4/7/2024
811,406,812,11/20/2023,1,11/20/2023,6661,1,4/7/2024,4/7/2024
813,407,814,11/16/2022,1,11/16/2022,8502,1,4/7/2024,4/7/2024
815,408,816,1/2/2022,1,1/2/2022,12948,1,4/7/2024,4/7/2024
817,409,818,12/17/2022,1,12/17/2022,12721,1,4/7/2024,4/7/2024
819,410,820,4/29/2023,1,4/29/2023,7044,1,4/7/2024,4/7/2024
821,411,822,4/24/2023,1,4/24/2023,2979,1,4/7/2024,4/7/2024
823,412,824,5/5/2021,1,5/5/2021,12182,1,4/7/2024,4/7/2024
825,413,826,1/13/2024,1,1/13/2024,5355,1,4/7/2024,4/7/2024
827,414,828,8/23/2022,1,8/23/2022,2339,1,4/7/2024,4/7/2024
829,415,830,12/4/2021,1,12/4/2021,8085,1,4/7/2024,4/7/2024
831,416,832,4/4/2022,1,4/4/2022,10852,1,4/7/2024,4/7/2024
833,417,834,12/4/2021,1,12/4/2021,8811,1,4/7/2024,4/7/2024
835,418,836,7/14/2023,1,7/14/2023,4846,1,4/7/2024,4/7/2024
837,419,838,9/28/2023,1,9/28/2023,821,1,4/7/2024,4/7/2024
839,420,840,1/23/2024,1,1/23/2024,10554,1,4/7/2024,4/7/2024
841,421,842,11/19/2021,1,11/19/2021,4261,1,4/7/2024,4/7/2024
843,422,844,3/23/2022,1,3/23/2022,10546,1,4/7/2024,4/7/2024
845,423,846,1/29/2024,1,1/29/2024,11756,1,4/7/2024,4/7/2024
847,424,848,8/6/2022,1,8/6/2022,10331,1,4/7/2024,4/7/2024
849,425,850,1/24/2023,1,1/24/2023,591,1,4/7/2024,4/7/2024
851,426,852,8/28/2023,1,8/28/2023,4954,1,4/7/2024,4/7/2024
853,427,854,9/24/2022,1,9/24/2022,3194,1,4/7/2024,4/7/2024
855,428,856,4/13/2021,1,4/13/2021,1998,1,4/7/2024,4/7/2024
857,429,858,9/25/2023,1,9/25/2023,807,1,4/7/2024,4/7/2024
859,430,860,3/25/2023,1,3/25/2023,431,1,4/7/2024,4/7/2024
861,431,862,9/17/2022,1,9/17/2022,7177,1,4/7/2024,4/7/2024
863,432,864,2/28/2023,1,2/28/2023,1003,1,4/7/2024,4/7/2024
865,433,866,3/21/2022,1,3/21/2022,3395,1,4/7/2024,4/7/2024
867,434,868,4/29/2023,1,4/29/2023,5906,1,4/7/2024,4/7/2024
869,435,870,12/4/2021,1,12/4/2021,14179,1,4/7/2024,4/7/2024
871,436,872,12/6/2021,1,12/6/2021,13869,1,4/7/2024,4/7/2024
873,437,874,2/10/2023,1,2/10/2023,2455,1,4/7/2024,4/7/2024
875,438,876,4/6/2022,1,4/6/2022,7537,1,4/7/2024,4/7/2024
877,439,878,10/6/2021,1,10/6/2021,7714,1,4/7/2024,4/7/2024
879,440,880,3/4/2022,1,3/4/2022,12753,1,4/7/2024,4/7/2024
881,441,882,12/29/2021,1,12/29/2021,12951,1,4/7/2024,4/7/2024
883,442,884,7/5/2023,1,7/5/2023,3988,1,4/7/2024,4/7/2024
885,443,886,5/13/2022,1,5/13/2022,1358,1,4/7/2024,4/7/2024
887,444,888,12/16/2023,1,12/16/2023,10667,1,4/7/2024,4/7/2024
889,445,890,11/22/2022,1,11/22/2022,13931,1,4/7/2024,4/7/2024
891,446,892,11/18/2021,1,11/18/2021,3679,1,4/7/2024,4/7/2024
893,447,894,8/7/2021,1,8/7/2021,9147,1,4/7/2024,4/7/2024
895,448,896,5/9/2021,1,5/9/2021,3979,1,4/7/2024,4/7/2024
897,449,898,3/24/2023,1,3/24/2023,9071,1,4/7/2024,4/7/2024
899,450,900,1/30/2022,1,1/30/2022,2342,1,4/7/2024,4/7/2024
901,451,902,4/1/2023,1,4/1/2023,13810,1,4/7/2024,4/7/2024
903,452,904,8/20/2021,1,8/20/2021,1771,1,4/7/2024,4/7/2024
905,453,906,1/6/2023,1,1/6/2023,2072,1,4/7/2024,4/7/2024
907,454,908,3/11/2022,1,3/11/2022,8246,1,4/7/2024,4/7/2024
909,455,910,3/3/2022,1,3/3/2022,1829,1,4/7/2024,4/7/2024
911,456,912,3/31/2022,1,3/31/2022,1780,1,4/7/2024,4/7/2024
913,457,914,6/14/2021,1,6/14/2021,6375,1,4/7/2024,4/7/2024
915,458,916,6/8/2023,1,6/8/2023,9828,1,4/7/2024,4/7/2024
917,459,918,11/4/2023,1,11/4/2023,10025,1,4/7/2024,4/7/2024
919,460,920,5/19/2022,1,5/19/2022,3546,1,4/7/2024,4/7/2024
921,461,922,2/21/2022,1,2/21/2022,2293,1,4/7/2024,4/7/2024
923,462,924,6/22/2023,1,6/22/2023,6881,1,4/7/2024,4/7/2024
925,463,926,10/13/2023,1,10/13/2023,8659,1,4/7/2024,4/7/2024
927,464,928,1/9/2023,1,1/9/2023,11181,1,4/7/2024,4/7/2024
929,465,930,6/8/2023,1,6/8/2023,13872,1,4/7/2024,4/7/2024
931,466,932,7/1/2023,1,7/1/2023,3955,1,4/7/2024,4/7/2024
933,467,934,7/17/2023,1,7/17/2023,3489,1,4/7/2024,4/7/2024
935,468,936,5/19/2021,1,5/19/2021,5680,1,4/7/2024,4/7/2024
937,469,938,12/17/2022,1,12/17/2022,9231,1,4/7/2024,4/7/2024
939,470,940,2/21/2024,1,2/21/2024,11189,1,4/7/2024,4/7/2024
941,471,942,1/8/2023,1,1/8/2023,8961,1,4/7/2024,4/7/2024
943,472,944,1/13/2024,1,1/13/2024,13155,1,4/7/2024,4/7/2024
945,473,946,10/5/2023,1,10/5/2023,7370,1,4/7/2024,4/7/2024
947,474,948,2/11/2022,1,2/11/2022,12855,1,4/7/2024,4/7/2024
949,475,950,6/14/2022,1,6/14/2022,7510,1,4/7/2024,4/7/2024
951,476,952,2/7/2023,1,2/7/2023,9757,1,4/7/2024,4/7/2024
953,477,954,7/2/2021,1,7/2/2021,2464,1,4/7/2024,4/7/2024
955,478,956,11/26/2022,1,11/26/2022,1010,1,4/7/2024,4/7/2024
957,479,958,11/30/2021,1,11/30/2021,2047,1,4/7/2024,4/7/2024
959,480,960,4/22/2023,1,4/22/2023,2899,1,4/7/2024,4/7/2024
961,481,962,1/9/2022,1,1/9/2022,5406,1,4/7/2024,4/7/2024
963,482,964,3/18/2022,1,3/18/2022,939,1,4/7/2024,4/7/2024
965,483,966,10/3/2021,1,10/3/2021,11136,1,4/7/2024,4/7/2024
967,484,968,9/29/2021,1,9/29/2021,813,1,4/7/2024,4/7/2024
969,485,970,10/1/2021,1,10/1/2021,5574,1,4/7/2024,4/7/2024
971,486,972,4/17/2021,1,4/17/2021,8620,1,4/7/2024,4/7/2024
973,487,974,12/3/2022,1,12/3/2022,10150,1,4/7/2024,4/7/2024
975,488,976,3/8/2023,1,3/8/2023,9375,1,4/7/2024,4/7/2024
977,489,978,11/2/2023,1,11/2/2023,6007,1,4/7/2024,4/7/2024
979,490,980,10/30/2022,1,10/30/2022,5790,1,4/7/2024,4/7/2024
981,491,982,8/29/2022,1,8/29/2022,13046,1,4/7/2024,4/7/2024
983,492,984,12/16/2022,1,12/16/2022,2064,1,4/7/2024,4/7/2024
985,493,986,4/21/2022,1,4/21/2022,9445,1,4/7/2024,4/7/2024
987,494,988,6/28/2023,1,6/28/2023,10292,1,4/7/2024,4/7/2024
989,495,990,6/14/2022,1,6/14/2022,14089,1,4/7/2024,4/7/2024
991,496,992,2/20/2022,1,2/20/2022,1409,1,4/7/2024,4/7/2024
993,497,994,8/7/2023,1,8/7/2023,5533,1,4/7/2024,4/7/2024
995,498,996,10/14/2023,1,10/14/2023,25,1,4/7/2024,4/7/2024
997,499,998,10/23/2022,1,10/23/2022,10944,1,4/7/2024,4/7/2024
999,500,1000,7/10/2021,1,7/10/2021,8987,1,4/7/2024,4/7/2024
1001,501,1002,10/20/2021,1,10/20/2021,2011,1,4/7/2024,4/7/2024
1003,502,1004,3/7/2024,1,3/7/2024,6769,1,4/7/2024,4/7/2024
1005,503,1006,8/17/2023,1,8/17/2023,12735,1,4/7/2024,4/7/2024
1007,504,1008,7/19/2022,1,7/19/2022,13293,1,4/7/2024,4/7/2024
1009,505,1010,7/1/2021,1,7/1/2021,3547,1,4/7/2024,4/7/2024
1011,506,1012,1/13/2024,1,1/13/2024,6892,1,4/7/2024,4/7/2024
1013,507,1014,7/30/2022,1,7/30/2022,550,1,4/7/2024,4/7/2024
1015,508,1016,8/26/2023,1,8/26/2023,6789,1,4/7/2024,4/7/2024
1017,509,1018,9/5/2022,1,9/5/2022,13254,1,4/7/2024,4/7/2024
1019,510,1020,9/3/2021,1,9/3/2021,2093,1,4/7/2024,4/7/2024
1021,511,1022,10/18/2023,1,10/18/2023,4091,1,4/7/2024,4/7/2024
1023,512,1024,2/28/2023,1,2/28/2023,13862,1,4/7/2024,4/7/2024
1025,513,1026,11/18/2021,1,11/18/2021,10011,1,4/7/2024,4/7/2024
1027,514,1028,6/6/2021,1,6/6/2021,9373,1,4/7/2024,4/7/2024
1029,515,1030,3/23/2022,1,3/23/2022,4643,1,4/7/2024,4/7/2024
1031,516,1032,8/7/2023,1,8/7/2023,9958,1,4/7/2024,4/7/2024
1033,517,1034,8/8/2022,1,8/8/2022,2436,1,4/7/2024,4/7/2024
1035,518,1036,5/12/2022,1,5/12/2022,8259,1,4/7/2024,4/7/2024
1037,519,1038,6/4/2022,1,6/4/2022,1247,1,4/7/2024,4/7/2024
1039,520,1040,12/1/2021,1,12/1/2021,5975,1,4/7/2024,4/7/2024
1041,521,1042,10/12/2021,1,10/12/2021,3529,1,4/7/2024,4/7/2024
1043,522,1044,5/19/2022,1,5/19/2022,5918,1,4/7/2024,4/7/2024
1045,523,1046,2/5/2023,1,2/5/2023,4004,1,4/7/2024,4/7/2024
1047,524,1048,5/4/2023,1,5/4/2023,6360,1,4/7/2024,4/7/2024
1049,525,1050,1/12/2023,1,1/12/2023,5676,1,4/7/2024,4/7/2024
1051,526,1052,5/25/2021,1,5/25/2021,3808,1,4/7/2024,4/7/2024
1053,527,1054,12/10/2021,1,12/10/2021,9667,1,4/7/2024,4/7/2024
1055,528,1056,6/27/2022,1,6/27/2022,5262,1,4/7/2024,4/7/2024
1057,529,1058,7/18/2021,1,7/18/2021,123,1,4/7/2024,4/7/2024
1059,530,1060,1/20/2024,1,1/20/2024,11046,1,4/7/2024,4/7/2024
1061,531,1062,9/14/2022,1,9/14/2022,10397,1,4/7/2024,4/7/2024
1063,532,1064,11/18/2021,1,11/18/2021,1206,1,4/7/2024,4/7/2024
1065,533,1066,1/22/2022,1,1/22/2022,3766,1,4/7/2024,4/7/2024
1067,534,1068,9/28/2023,1,9/28/2023,10386,1,4/7/2024,4/7/2024
1069,535,1070,6/5/2022,1,6/5/2022,10837,1,4/7/2024,4/7/2024
1071,536,1072,1/14/2024,1,1/14/2024,6264,1,4/7/2024,4/7/2024
1073,537,1074,12/2/2023,1,12/2/2023,12251,1,4/7/2024,4/7/2024
1075,538,1076,7/7/2022,1,7/7/2022,7950,1,4/7/2024,4/7/2024
1077,539,1078,12/17/2023,1,12/17/2023,9998,1,4/7/2024,4/7/2024
1079,540,1080,7/31/2022,1,7/31/2022,12504,1,4/7/2024,4/7/2024
1081,541,1082,5/9/2021,1,5/9/2021,6456,1,4/7/2024,4/7/2024
1083,542,1084,5/14/2023,1,5/14/2023,7515,1,4/7/2024,4/7/2024
1085,543,1086,3/14/2024,1,3/14/2024,11057,1,4/7/2024,4/7/2024
1087,544,1088,1/9/2023,1,1/9/2023,10957,1,4/7/2024,4/7/2024
1089,545,1090,6/16/2023,1,6/16/2023,491,1,4/7/2024,4/7/2024
1091,546,1092,11/24/2023,1,11/24/2023,3231,1,4/7/2024,4/7/2024
1093,547,1094,11/30/2023,1,11/30/2023,12503,1,4/7/2024,4/7/2024
1095,548,1096,11/6/2021,1,11/6/2021,10667,1,4/7/2024,4/7/2024
1097,549,1098,4/6/2024,1,4/6/2024,8259,1,4/7/2024,4/7/2024
1099,550,1100,4/13/2021,1,4/13/2021,486,1,4/7/2024,4/7/2024
1101,551,1102,5/4/2023,1,5/4/2023,12345,1,4/7/2024,4/7/2024
1103,552,1104,3/16/2023,1,3/16/2023,5321,1,4/7/2024,4/7/2024
1105,553,1106,3/15/2024,1,3/15/2024,9421,1,4/7/2024,4/7/2024
1107,554,1108,4/8/2022,1,4/8/2022,11320,1,4/7/2024,4/7/2024
1109,555,1110,1/17/2024,1,1/17/2024,3622,1,4/7/2024,4/7/2024
1111,556,1112,6/20/2021,1,6/20/2021,5441,1,4/7/2024,4/7/2024
1113,557,1114,12/16/2022,1,12/16/2022,4853,1,4/7/2024,4/7/2024
1115,558,1116,9/15/2022,1,9/15/2022,6984,1,4/7/2024,4/7/2024
1117,559,1118,6/13/2021,1,6/13/2021,7626,1,4/7/2024,4/7/2024
1119,560,1120,5/21/2022,1,5/21/2022,965,1,4/7/2024,4/7/2024
1121,561,1122,9/10/2022,1,9/10/2022,9545,1,4/7/2024,4/7/2024
1123,562,1124,2/23/2023,1,2/23/2023,152,1,4/7/2024,4/7/2024
1125,563,1126,3/7/2022,1,3/7/2022,7575,1,4/7/2024,4/7/2024
1127,564,1128,6/26/2021,1,6/26/2021,2566,1,4/7/2024,4/7/2024
1129,565,1130,12/9/2023,1,12/9/2023,7942,1,4/7/2024,4/7/2024
1131,566,1132,11/14/2021,1,11/14/2021,4240,1,4/7/2024,4/7/2024
1133,567,1134,8/15/2022,1,8/15/2022,2954,1,4/7/2024,4/7/2024
1135,568,1136,7/22/2021,1,7/22/2021,4185,1,4/7/2024,4/7/2024
1137,569,1138,2/2/2024,1,2/2/2024,7449,1,4/7/2024,4/7/2024
1139,570,1140,12/27/2023,1,12/27/2023,1457,1,4/7/2024,4/7/2024
1141,571,1142,12/3/2022,1,12/3/2022,8752,1,4/7/2024,4/7/2024
1143,572,1144,2/19/2024,1,2/19/2024,5744,1,4/7/2024,4/7/2024
1145,573,1146,3/29/2022,1,3/29/2022,6202,1,4/7/2024,4/7/2024
1147,574,1148,12/8/2023,1,12/8/2023,8737,1,4/7/2024,4/7/2024
1149,575,1150,9/25/2022,1,9/25/2022,371,1,4/7/2024,4/7/2024
1151,576,1152,3/18/2023,1,3/18/2023,7818,1,4/7/2024,4/7/2024
1153,577,1154,3/24/2023,1,3/24/2023,3978,1,4/7/2024,4/7/2024
1155,578,1156,2/3/2024,1,2/3/2024,5792,1,4/7/2024,4/7/2024
1157,579,1158,1/16/2022,1,1/16/2022,8769,1,4/7/2024,4/7/2024
1159,580,1160,11/15/2023,1,11/15/2023,5706,1,4/7/2024,4/7/2024
1161,581,1162,1/27/2024,1,1/27/2024,11854,1,4/7/2024,4/7/2024
1163,582,1164,4/12/2021,1,4/12/2021,194,1,4/7/2024,4/7/2024
1165,583,1166,6/1/2021,1,6/1/2021,2994,1,4/7/2024,4/7/2024
1167,584,1168,5/14/2023,1,5/14/2023,231,1,4/7/2024,4/7/2024
1169,585,1170,6/3/2022,1,6/3/2022,6674,1,4/7/2024,4/7/2024
1171,586,1172,11/16/2021,1,11/16/2021,5421,1,4/7/2024,4/7/2024
1173,587,1174,4/14/2022,1,4/14/2022,7088,1,4/7/2024,4/7/2024
1175,588,1176,11/2/2022,1,11/2/2022,11529,1,4/7/2024,4/7/2024
1177,589,1178,10/31/2021,1,10/31/2021,3732,1,4/7/2024,4/7/2024
1179,590,1180,3/7/2023,1,3/7/2023,11490,1,4/7/2024,4/7/2024
1181,591,1182,6/23/2022,1,6/23/2022,11263,1,4/7/2024,4/7/2024
1183,592,1184,12/29/2022,1,12/29/2022,1208,1,4/7/2024,4/7/2024
1185,593,1186,6/23/2023,1,6/23/2023,1281,1,4/7/2024,4/7/2024
1187,594,1188,1/19/2022,1,1/19/2022,8894,1,4/7/2024,4/7/2024
1189,595,1190,10/5/2022,1,10/5/2022,11797,1,4/7/2024,4/7/2024
1191,596,1192,1/24/2022,1,1/24/2022,4608,1,4/7/2024,4/7/2024
1193,597,1194,3/29/2023,1,3/29/2023,4388,1,4/7/2024,4/7/2024
1195,598,1196,5/7/2021,1,5/7/2021,3241,1,4/7/2024,4/7/2024
1197,599,1198,1/18/2022,1,1/18/2022,8828,1,4/7/2024,4/7/2024
1199,600,1200,4/7/2023,1,4/7/2023,5910,1,4/7/2024,4/7/2024
1201,601,1202,7/14/2022,1,7/14/2022,10054,1,4/7/2024,4/7/2024
1203,602,1204,2/8/2024,1,2/8/2024,5469,1,4/7/2024,4/7/2024
1205,603,1206,8/22/2022,1,8/22/2022,8404,1,4/7/2024,4/7/2024
1207,604,1208,12/30/2021,1,12/30/2021,13946,1,4/7/2024,4/7/2024
1209,605,1210,12/25/2022,1,12/25/2022,8548,1,4/7/2024,4/7/2024
1211,606,1212,1/3/2024,1,1/3/2024,12634,1,4/7/2024,4/7/2024
1213,607,1214,12/31/2023,1,12/31/2023,8079,1,4/7/2024,4/7/2024
1215,608,1216,5/24/2023,1,5/24/2023,10944,1,4/7/2024,4/7/2024
1217,609,1218,2/19/2024,1,2/19/2024,3427,1,4/7/2024,4/7/2024
1219,610,1220,10/10/2023,1,10/10/2023,10915,1,4/7/2024,4/7/2024
1221,611,1222,6/11/2022,1,6/11/2022,180,1,4/7/2024,4/7/2024
1223,612,1224,6/16/2023,1,6/16/2023,3669,1,4/7/2024,4/7/2024
1225,613,1226,10/31/2023,1,10/31/2023,12513,1,4/7/2024,4/7/2024
1227,614,1228,2/20/2024,1,2/20/2024,4003,1,4/7/2024,4/7/2024
1229,615,1230,4/17/2023,1,4/17/2023,3513,1,4/7/2024,4/7/2024
1231,616,1232,11/29/2021,1,11/29/2021,2583,1,4/7/2024,4/7/2024
1233,617,1234,11/18/2021,1,11/18/2021,12055,1,4/7/2024,4/7/2024
1235,618,1236,3/2/2024,1,3/2/2024,1927,1,4/7/2024,4/7/2024
1237,619,1238,7/5/2022,1,7/5/2022,11592,1,4/7/2024,4/7/2024
1239,620,1240,8/25/2022,1,8/25/2022,5001,1,4/7/2024,4/7/2024
1241,621,1242,10/17/2023,1,10/17/2023,12313,1,4/7/2024,4/7/2024
1243,622,1244,11/15/2023,1,11/15/2023,782,1,4/7/2024,4/7/2024
1245,623,1246,4/22/2021,1,4/22/2021,2955,1,4/7/2024,4/7/2024
1247,624,1248,10/19/2023,1,10/19/2023,7791,1,4/7/2024,4/7/2024
1249,625,1250,3/14/2022,1,3/14/2022,10291,1,4/7/2024,4/7/2024
1251,626,1252,3/12/2024,1,3/12/2024,4077,1,4/7/2024,4/7/2024
1253,627,1254,5/28/2021,1,5/28/2021,9235,1,4/7/2024,4/7/2024
1255,628,1256,1/2/2024,1,1/2/2024,2846,1,4/7/2024,4/7/2024
1257,629,1258,4/16/2021,1,4/16/2021,13868,1,4/7/2024,4/7/2024
1259,630,1260,10/12/2021,1,10/12/2021,7497,1,4/7/2024,4/7/2024
1261,631,1262,8/10/2022,1,8/10/2022,6861,1,4/7/2024,4/7/2024
1263,632,1264,1/19/2022,1,1/19/2022,8851,1,4/7/2024,4/7/2024
1265,633,1266,10/26/2022,1,10/26/2022,6833,1,4/7/2024,4/7/2024
1267,634,1268,1/7/2023,1,1/7/2023,2210,1,4/7/2024,4/7/2024
1269,635,1270,6/23/2023,1,6/23/2023,3660,1,4/7/2024,4/7/2024
1271,636,1272,7/25/2023,1,7/25/2023,4559,1,4/7/2024,4/7/2024
1273,637,1274,1/31/2024,1,1/31/2024,3609,1,4/7/2024,4/7/2024
1275,638,1276,11/2/2021,1,11/2/2021,9384,1,4/7/2024,4/7/2024
1277,639,1278,3/27/2023,1,3/27/2023,6210,1,4/7/2024,4/7/2024
1279,640,1280,10/19/2022,1,10/19/2022,4163,1,4/7/2024,4/7/2024
1281,641,1282,8/5/2021,1,8/5/2021,6823,1,4/7/2024,4/7/2024
1283,642,1284,10/3/2021,1,10/3/2021,12958,1,4/7/2024,4/7/2024
1285,643,1286,5/9/2022,1,5/9/2022,4976,1,4/7/2024,4/7/2024
1287,644,1288,12/14/2023,1,12/14/2023,7017,1,4/7/2024,4/7/2024
1289,645,1290,11/29/2022,1,11/29/2022,3736,1,4/7/2024,4/7/2024
1291,646,1292,10/25/2023,1,10/25/2023,14229,1,4/7/2024,4/7/2024
1293,647,1294,3/22/2022,1,3/22/2022,888,1,4/7/2024,4/7/2024
1295,648,1296,10/12/2022,1,10/12/2022,8235,1,4/7/2024,4/7/2024
1297,649,1298,8/8/2021,1,8/8/2021,9449,1,4/7/2024,4/7/2024
1299,650,1300,11/4/2021,1,11/4/2021,109,1,4/7/2024,4/7/2024
1301,651,1302,3/12/2024,1,3/12/2024,3593,1,4/7/2024,4/7/2024
1303,652,1304,6/30/2022,1,6/30/2022,883,1,4/7/2024,4/7/2024
1305,653,1306,12/30/2022,1,12/30/2022,11222,1,4/7/2024,4/7/2024
1307,654,1308,12/10/2022,1,12/10/2022,4061,1,4/7/2024,4/7/2024
1309,655,1310,7/11/2021,1,7/11/2021,2032,1,4/7/2024,4/7/2024
1311,656,1312,6/28/2022,1,6/28/2022,13785,1,4/7/2024,4/7/2024
1313,657,1314,11/21/2021,1,11/21/2021,12734,1,4/7/2024,4/7/2024
1315,658,1316,1/18/2022,1,1/18/2022,12734,1,4/7/2024,4/7/2024
1317,659,1318,8/3/2023,1,8/3/2023,14044,1,4/7/2024,4/7/2024
1319,660,1320,1/16/2024,1,1/16/2024,4948,1,4/7/2024,4/7/2024
1321,661,1322,2/18/2024,1,2/18/2024,5922,1,4/7/2024,4/7/2024
1323,662,1324,12/10/2022,1,12/10/2022,10910,1,4/7/2024,4/7/2024
1325,663,1326,7/6/2022,1,7/6/2022,11619,1,4/7/2024,4/7/2024
1327,664,1328,6/15/2022,1,6/15/2022,4534,1,4/7/2024,4/7/2024
1329,665,1330,11/26/2021,1,11/26/2021,5909,1,4/7/2024,4/7/2024
1331,666,1332,1/16/2023,1,1/16/2023,11026,1,4/7/2024,4/7/2024
1333,667,1334,11/6/2023,1,11/6/2023,1571,1,4/7/2024,4/7/2024
1335,668,1336,1/14/2024,1,1/14/2024,11886,1,4/7/2024,4/7/2024
1337,669,1338,1/1/2023,1,1/1/2023,7964,1,4/7/2024,4/7/2024
